task_type,method,prompt,model_claimed,precheck,task_id,task_name,scene,initial_room,object,operation,destination,goal_count,required_state_changes,outcome,success,reference_length,executed_length,length_difference,length_ratio,repeated_action_occurrences,zero_reference,actions
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task257,Turn off all lightswitches,6,bathroom,lightswitches,off,,4,4,Success,1,8,9,1,1.125,1,False,"[""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)"", ""[WALK] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task258,Turn off all lightswitches,6,bathroom,lightswitches,off,,4,3,Success,1,6,5,-1,0.8333333333333334,0,False,"[""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task259,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,3,Reaching Maximum Attempts,0,6,12,6,2.0,6,False,"[""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task260,Turn off all lightswitches,6,bedroom,lightswitches,off,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task261,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,3,Success,1,6,9,3,1.5,1,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)"", ""[WALK] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task262,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,2,Success,1,4,6,2,1.5,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task263,Turn off all lightswitches,6,bedroom,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task264,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task265,Turn off all lightswitches,6,livingroom,lightswitches,off,,4,3,Success,1,6,9,3,1.5,1,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)"", ""[WALK] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task266,Turn off all lightswitches,6,livingroom,lightswitches,off,,4,2,Success,1,4,6,2,1.5,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task267,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHOFF] <lightswitch> (315)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task268,Turn off all lightswitches,6,kitchen,lightswitches,off,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task269,Turn off all lightswitches,6,bathroom,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,3,False,"[""[SWITCHOFF] <lightswitch> (205)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task270,Turn off all lightswitches,6,bedroom,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task271,Turn off all lightswitches,6,livingroom,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (110)"", ""[SWITCHOFF] <lightswitch> (110)"", ""[WALK] <lightswitch> (67)"", ""[SWITCHOFF] <lightswitch> (67)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task272,Turn off all lightswitches,6,livingroom,lightswitches,off,,4,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task273,Turn off all tvs,6,livingroom,tvs,off,,2,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <tv> (314)"", ""[SWITCHOFF] <tv> (314)"", ""[WALK] <tv> (207)"", ""[SWITCHOFF] <tv> (207)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task274,Turn off all tvs,6,bathroom,tvs,off,,2,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <tv> (207)"", ""[SWITCHOFF] <tv> (207)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task275,Turn off all tvs,6,kitchen,tvs,off,,2,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <tv> (314)"", ""[SWITCHOFF] <tv> (314)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task276,Turn off all tvs,6,livingroom,tvs,off,,2,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task277,Turn on all lightswitches,7,bedroom,lightswitches,on,,4,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task278,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task279,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task280,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task281,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task282,Turn on all lightswitches,7,bathroom,lightswitches,on,,4,2,Erroneous Terminate,0,4,3,-1,0.75,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task283,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,2,Success,1,4,3,-1,0.75,0,False,"[""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task284,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,3,Success,1,6,6,0,1.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task285,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task286,Turn on all lightswitches,7,bedroom,lightswitches,on,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task287,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task288,Turn on all lightswitches,7,bedroom,lightswitches,on,,4,3,Success,1,6,6,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task289,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,2,Success,1,4,6,2,1.5,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task290,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,3,Erroneous Terminate,0,6,4,-2,0.6666666666666666,0,False,"[""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task291,Turn on all lightswitches,7,livingroom,lightswitches,on,,4,3,Success,1,6,5,-1,0.8333333333333334,0,False,"[""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task292,Turn on all lightswitches,7,kitchen,lightswitches,on,,4,4,Success,1,8,8,0,1.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task293,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,4,Success,1,8,8,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task294,Turn off all lightswitches,7,bedroom,lightswitches,off,,4,3,Success,1,6,8,2,1.3333333333333333,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task295,Turn off all lightswitches,7,kitchen,lightswitches,off,,4,3,Reaching Maximum Attempts,0,6,12,6,2.0,6,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task296,Turn off all lightswitches,7,kitchen,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,2,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task297,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,3,Reaching Maximum Attempts,0,6,12,6,2.0,6,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task298,Turn off all lightswitches,7,bedroom,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,2,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task299,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,0,False,"[""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task300,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task301,Turn off all lightswitches,7,bedroom,lightswitches,off,,4,3,Success,1,6,6,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task302,Turn off all lightswitches,7,bathroom,lightswitches,off,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task303,Turn off all lightswitches,7,bedroom,lightswitches,off,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task304,Turn off all lightswitches,7,bathroom,lightswitches,off,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task305,Turn off all lightswitches,7,bathroom,lightswitches,off,,4,2,Reaching Maximum Attempts,0,4,8,4,2.0,0,False,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task306,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task307,Turn off all lightswitches,7,livingroom,lightswitches,off,,4,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task308,Turn off all lightswitches,7,bedroom,lightswitches,off,,4,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task309,Turn off all computers,7,livingroom,computers,off,,2,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <computer> (324)"", ""[SWITCHOFF] <computer> (324)"", ""[WALK] <computer> (274)"", ""[SWITCHOFF] <computer> (274)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task310,Turn off all computers,7,bedroom,computers,off,,2,1,Reaching Maximum Attempts,0,2,4,2,2.0,0,False,"[""[WALK] <computer> (324)"", ""[SWITCHOFF] <computer> (324)"", ""[WALK] <computer> (274)"", ""[SWITCHOFF] <computer> (274)""]"
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task311,Turn off all computers,7,livingroom,computers,off,,2,1,Erroneous Terminate,0,2,0,-2,0.0,0,False,[]
state_change_task,single-prompt/gpt-4o-mini/no-precheck,single-prompt,gpt-4o-mini,False,test_task312,Turn off all computers,7,livingroom,computers,off,,2,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task1,Turn on all lightswitches,1,livingroom,lightswitches,on,,4,0,Success,1,0,0,0,,0,True,[]
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task2,Turn on all lightswitches,1,bathroom,lightswitches,on,,4,1,Success,1,2,1,-1,0.5,0,False,"[""[SWITCHON] <lightswitch> (427)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task3,Turn on all lightswitches,1,kitchen,lightswitches,on,,4,1,Success,1,2,1,-1,0.5,0,False,"[""[SWITCHON] <lightswitch> (261)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task4,Turn on all lightswitches,1,kitchen,lightswitches,on,,4,2,Success,1,4,3,-1,0.75,0,False,"[""[SWITCHON] <lightswitch> (261)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHON] <lightswitch> (427)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task5,Turn on all lightswitches,1,bathroom,lightswitches,on,,4,1,Success,1,2,3,1,1.5,0,False,"[""[SWITCHON] <lightswitch> (71)"", ""[WALK] <lightswitch> (173)"", ""[SWITCHON] <lightswitch> (173)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task6,Turn on all lightswitches,1,kitchen,lightswitches,on,,4,2,Success,1,4,6,2,1.5,0,False,"[""[WALK] <lightswitch> (173)"", ""[SWITCHON] <lightswitch> (173)"", ""[WALK] <lightswitch> (261)"", ""[SWITCHON] <lightswitch> (261)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHON] <lightswitch> (427)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task7,Turn on all lightswitches,1,kitchen,lightswitches,on,,4,2,Success,1,4,3,-1,0.75,0,False,"[""[SWITCHON] <lightswitch> (261)"", ""[WALK] <lightswitch> (173)"", ""[SWITCHON] <lightswitch> (173)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task8,Turn on all lightswitches,1,kitchen,lightswitches,on,,4,3,Success,1,6,5,-1,0.8333333333333334,0,False,"[""[SWITCHON] <lightswitch> (261)"", ""[WALK] <lightswitch> (173)"", ""[SWITCHON] <lightswitch> (173)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHON] <lightswitch> (427)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task9,Turn on all lightswitches,1,bedroom,lightswitches,on,,4,1,Success,1,2,2,0,1.0,0,False,"[""[WALK] <lightswitch> (71)"", ""[SWITCHON] <lightswitch> (71)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task10,Turn on all lightswitches,1,bedroom,lightswitches,on,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (71)"", ""[SWITCHON] <lightswitch> (71)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHON] <lightswitch> (427)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task11,Turn on all lightswitches,1,bedroom,lightswitches,on,,4,2,Success,1,4,4,0,1.0,0,False,"[""[WALK] <lightswitch> (71)"", ""[SWITCHON] <lightswitch> (71)"", ""[WALK] <lightswitch> (261)"", ""[SWITCHON] <lightswitch> (261)""]"
state_change_task,single-prompt/gpt-4o/no-precheck,single-prompt,gpt-4o,False,test_task12,Turn on all lightswitches,1,bathroom,lightswitches,on,,4,3,Success,1,6,7,1,1.1666666666666667,0,False,"[""[SWITCHON] <lightswitch> (71)"", ""[WALK] <lightswitch> (173)"", ""[SWITCHON] <lightswitch> (173)"", ""[WALK] <lightswitch> (261)"", ""[SWITCHON] <lightswitch> (261)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHON] <lightswitch> (427)""]"
