task_type,split,task_id,task_name,template,operation,object,destination,scene,initial_room,initial_states,goal_states,goal_count,required_state_changes,reference_length,reference_actions,initially_complete_proxy
state_change_task,test,test_task292,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,7,kitchen,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]",4,4,8,"[""[WALK] <lightswitch> (54)"", ""[SWITCHON] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHON] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHON] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHON] <lightswitch> (332)""]",False
state_change_task,test,test_task293,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,4,8,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task294,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bedroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]",False
state_change_task,test,test_task295,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,kitchen,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task296,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,kitchen,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]",False
state_change_task,test,test_task297,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task298,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bedroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]",False
state_change_task,test,test_task299,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task300,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (54)"", ""[SWITCHOFF] <lightswitch> (54)""]",False
state_change_task,test,test_task301,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bedroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task302,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bathroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]",False
state_change_task,test,test_task303,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bedroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task304,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bathroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (85)"", ""[SWITCHOFF] <lightswitch> (85)""]",False
state_change_task,test,test_task305,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bathroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)"", ""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task306,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (277)"", ""[SWITCHOFF] <lightswitch> (277)""]",False
state_change_task,test,test_task307,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,livingroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (332)"", ""[SWITCHOFF] <lightswitch> (332)""]",False
state_change_task,test,test_task308,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,7,bedroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]","[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",4,0,0,[],True
state_change_task,test,test_task309,Turn off all computers,Turn {state} all {object},off,computers,,7,livingroom,"[{""id"": 274, ""states"": [""ON""]}, {""id"": 324, ""states"": [""ON""]}]","[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]",2,2,4,"[""[WALK] <computer> (274)"", ""[SWITCHOFF] <computer> (274)"", ""[WALK] <computer> (324)"", ""[SWITCHOFF] <computer> (324)""]",False
state_change_task,test,test_task310,Turn off all computers,Turn {state} all {object},off,computers,,7,bedroom,"[{""id"": 274, ""states"": [""ON""]}, {""id"": 324, ""states"": [""OFF""]}]","[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <computer> (274)"", ""[SWITCHOFF] <computer> (274)""]",False
state_change_task,test,test_task311,Turn off all computers,Turn {state} all {object},off,computers,,7,livingroom,"[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""ON""]}]","[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <computer> (324)"", ""[SWITCHOFF] <computer> (324)""]",False
state_change_task,test,test_task312,Turn off all computers,Turn {state} all {object},off,computers,,7,livingroom,"[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]","[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]",2,0,0,[],True
state_change_task,example,example_task1,Turn on all faucets,Turn {state} all {object},on,faucets,,1,bathroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]","[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",2,0,0,[],True
state_change_task,example,example_task2,Turn on all faucets,Turn {state} all {object},on,faucets,,1,bedroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""OFF""]}]","[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <faucet> (248)"", ""[SWITCHON] <faucet> (248)""]",False
state_change_task,example,example_task3,Turn on all faucets,Turn {state} all {object},on,faucets,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""ON""]}]","[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <faucet> (50)"", ""[SWITCHON] <faucet> (50)""]",False
state_change_task,example,example_task4,Turn on all faucets,Turn {state} all {object},on,faucets,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]","[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",2,2,4,"[""[WALK] <faucet> (50)"", ""[SWITCHON] <faucet> (50)"", ""[WALK] <faucet> (248)"", ""[SWITCHON] <faucet> (248)""]",False
state_change_task,example,example_task5,Turn on all tablelamps,Turn {state} all {object},on,tablelamps,,1,kitchen,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]","[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",2,0,0,[],True
state_change_task,example,example_task6,Turn on all tablelamps,Turn {state} all {object},on,tablelamps,,1,bedroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""OFF""]}]","[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <tablelamp> (103)"", ""[SWITCHON] <tablelamp> (103)""]",False
state_change_task,example,example_task7,Turn on all tablelamps,Turn {state} all {object},on,tablelamps,,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""ON""]}]","[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <tablelamp> (102)"", ""[SWITCHON] <tablelamp> (102)""]",False
state_change_task,example,example_task8,Turn on all tablelamps,Turn {state} all {object},on,tablelamps,,1,livingroom,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""OFF""]}]","[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",2,2,4,"[""[WALK] <tablelamp> (102)"", ""[SWITCHON] <tablelamp> (102)"", ""[WALK] <tablelamp> (103)"", ""[SWITCHON] <tablelamp> (103)""]",False
state_change_task,example,example_task9,Turn on all computers,Turn {state} all {object},on,computers,,1,livingroom,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]","[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",2,0,0,[],True
state_change_task,example,example_task10,Turn on all computers,Turn {state} all {object},on,computers,,1,bedroom,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""OFF""]}]","[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",False
state_change_task,example,example_task11,Turn on all computers,Turn {state} all {object},on,computers,,1,kitchen,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""ON""]}]","[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",2,1,2,"[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)""]",False
state_change_task,example,example_task12,Turn on all computers,Turn {state} all {object},on,computers,,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]","[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",2,2,4,"[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",False
state_change_task,example,example_task13,Turn off all faucets,Turn {state} all {object},off,faucets,,1,livingroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]","[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",2,2,4,"[""[WALK] <faucet> (50)"", ""[SWITCHOFF] <faucet> (50)"", ""[WALK] <faucet> (248)"", ""[SWITCHOFF] <faucet> (248)""]",False
state_change_task,example,example_task14,Turn off all faucets,Turn {state} all {object},off,faucets,,1,bathroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""OFF""]}]","[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <faucet> (50)"", ""[SWITCHOFF] <faucet> (50)""]",False
state_change_task,example,example_task15,Turn off all faucets,Turn {state} all {object},off,faucets,,1,bathroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""ON""]}]","[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <faucet> (248)"", ""[SWITCHOFF] <faucet> (248)""]",False
state_change_task,example,example_task16,Turn off all faucets,Turn {state} all {object},off,faucets,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]","[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",2,0,0,[],True
state_change_task,example,example_task17,Turn off all candles,Turn {state} all {object},off,candles,,1,bathroom,"[{""id"": 69, ""states"": [""ON""]}, {""id"": 181, ""states"": [""ON""]}]","[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]",2,2,4,"[""[WALK] <candle> (69)"", ""[SWITCHOFF] <candle> (69)"", ""[WALK] <candle> (181)"", ""[SWITCHOFF] <candle> (181)""]",False
state_change_task,example,example_task18,Turn off all candles,Turn {state} all {object},off,candles,,1,bedroom,"[{""id"": 69, ""states"": [""ON""]}, {""id"": 181, ""states"": [""OFF""]}]","[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <candle> (69)"", ""[SWITCHOFF] <candle> (69)""]",False
state_change_task,example,example_task19,Turn off all candles,Turn {state} all {object},off,candles,,1,kitchen,"[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""ON""]}]","[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <candle> (181)"", ""[SWITCHOFF] <candle> (181)""]",False
state_change_task,example,example_task20,Turn off all candles,Turn {state} all {object},off,candles,,1,livingroom,"[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]","[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]",2,0,0,[],True
state_change_task,example,example_task21,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,4,8,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
state_change_task,example,example_task22,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,kitchen,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)""]",False
state_change_task,example,example_task23,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bedroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
state_change_task,example,example_task24,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,livingroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)""]",False
state_change_task,example,example_task25,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
state_change_task,example,example_task26,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)""]",False
state_change_task,example,example_task27,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,kitchen,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
state_change_task,example,example_task28,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bedroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)""]",False
state_change_task,example,example_task29,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,livingroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
state_change_task,example,example_task30,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,kitchen,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)""]",False
state_change_task,example,example_task31,Turn off all cellphones,Turn {state} all {object},off,cellphones,,1,bathroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]","[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False
