run_id,kind,task_id,model,arm,repeat,step,execution_index,action,vh_success,was_regenerated,extracted_label,full_graph_label,symbolic_state_changed,full_graph_changed,before_graph,after_graph,goal_after,simulator_message
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,2,2,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,3,3,[OPEN] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,4,4,[WALK] <plum> (53),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,5,5,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,6,6,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,7,7,[PUTIN] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,8,8,[WALK] <plum> (54),True,False,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,9,9,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,10,10,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0031.json.gz,graph_0032.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,0,11,11,[PUTIN] <plum> (54) <fridge> (103),True,False,true,true,True,True,graph_0034.json.gz,graph_0035.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,2,2,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,3,3,[OPEN] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,4,4,[WALK] <plum> (53),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,5,5,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,6,6,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,7,7,[PUTIN] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,8,8,[WALK] <plum> (54),True,False,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,9,9,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,10,10,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0031.json.gz,graph_0032.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,1,11,11,[PUTIN] <plum> (54) <fridge> (103),True,False,true,true,True,True,graph_0034.json.gz,graph_0035.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,2,2,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,3,3,[OPEN] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,4,4,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,5,5,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,6,6,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,7,7,[PUTIN] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,8,8,[WALK] <kitchencounter> (92),True,True,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,9,9,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,10,10,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0031.json.gz,graph_0032.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C2_symbolic_precheck,2,11,11,[PUTIN] <plum> (54) <fridge> (103),True,False,true,true,True,True,graph_0034.json.gz,graph_0035.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,4,4,[PUT] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,4,4,[PUT] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,4,4,[OPEN] <fridge> (103),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,5,5,[PUTIN] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,6,6,[WALK] <plum> (54),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,7,7,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,8,8,[WALK] <fridge> (103),True,True,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,2,2,[OPEN] <fridge> (103),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,3,3,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,4,4,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,5,5,[PUTIN] <plum> (53) <fridge> (103),True,False,false,false,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,6,6,[WALK] <plum> (54),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,7,7,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,0,8,8,[PUTIN] <plum> (54) <fridge> (103),True,False,false,false,True,True,graph_0025.json.gz,graph_0026.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,2,2,[OPEN] <fridge> (103),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,3,3,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,4,4,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,5,5,[PUTIN] <plum> (53) <fridge> (103),True,False,false,false,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,6,6,[WALK] <plum> (54),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,7,7,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,1,8,8,[PUTIN] <plum> (54) <fridge> (103),True,False,false,false,True,True,graph_0025.json.gz,graph_0026.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,1,1,[WALK] <kitchen> (11),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,2,2,[OPEN] <fridge> (103),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,3,3,[WALK] <plum> (53),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,4,4,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,5,5,[PUTIN] <plum> (53) <fridge> (103),True,False,false,false,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,6,6,[WALK] <plum> (54),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,7,7,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C3_execution_feedback,2,8,8,[PUTIN] <plum> (54) <fridge> (103),True,False,false,false,True,True,graph_0025.json.gz,graph_0026.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,4,4,[PUT] <plum> (53) <fridge> (103),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,4,4,[PUTIN] <plum> (53) <fridge> (103),True,False,false,false,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,5,5,[WALK] <plum> (54),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,6,6,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,7,7,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,1,1,[WALK] <kitchencounter> (92),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,2,2,[GRAB] <plum> (53),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,3,3,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,4,4,[PUTIN] <plum> (53) <fridge> (103),True,False,false,false,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,5,5,[WALK] <plum> (54),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,6,6,[GRAB] <plum> (54),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task65_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,7,7,[WALK] <fridge> (103),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
