run_id,kind,task_id,model,arm,repeat,step,stage,action,extracted_label,full_graph_label,llm_accepts,checker_accepts,response
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,0,7,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,0,7,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,1,candidate,[WALK] <kitchen> (11),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,1,budget_review,[WALK] <kitchen> (11),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,2,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,2,budget_review,[GRAB] <plum> (53),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,3,candidate,[WALK] <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,3,budget_review,[WALK] <fridge> (103),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,4,candidate,[PUTIN] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,4,budget_review,[PUTIN] <plum> (53) <fridge> (103),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,5,candidate,[WALK] <plum> (54),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,5,budget_review,[WALK] <plum> (54),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,6,candidate,[GRAB] <plum> (54),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,6,budget_review,[GRAB] <plum> (54),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,7,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,7,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,1,candidate,[WALK] <kitchen> (11),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,1,budget_review,[WALK] <kitchen> (11),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,2,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,2,budget_review,[GRAB] <plum> (53),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,3,candidate,[WALK] <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,3,budget_review,[WALK] <fridge> (103),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,4,candidate,[PUTIN] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,4,budget_review,[PUTIN] <plum> (53) <fridge> (103),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,5,candidate,[WALK] <plum> (54),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,5,budget_review,[WALK] <plum> (54),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,6,candidate,[GRAB] <plum> (54),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,6,budget_review,[GRAB] <plum> (54),true,true,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,7,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,7,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,1,candidate,[WALK] <kitchencounter> (92),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,1,budget_review,[WALK] <kitchencounter> (92),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,2,candidate,[OPEN] <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,2,budget_review,[OPEN] <fridge> (103),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,3,candidate,[GRAB] <plum> (53),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,3,budget_review,[GRAB] <plum> (53),false,false,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,4,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,4,budget_review,[GRAB] <plum> (53),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,5,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,5,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,1,candidate,[WALK] <kitchencounter> (92),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,1,budget_review,[WALK] <kitchencounter> (92),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,2,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,2,budget_review,[GRAB] <plum> (53),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,3,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,3,budget_review,[GRAB] <plum> (53),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,4,candidate,[WALK] <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,4,budget_review,[WALK] <fridge> (103),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,5,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,5,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,6,candidate,[PUTIN] <plum> (54) <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,6,budget_review,[PUTIN] <plum> (54) <fridge> (103),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,1,candidate,[WALK] <kitchencounter> (92),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,1,budget_review,[WALK] <kitchencounter> (92),true,true,False,False,No.
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,candidate,[OPEN] <fridge> (103),true,true,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,budget_review,[OPEN] <fridge> (103),true,true,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,3,candidate,[GRAB] <plum> (53),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,3,budget_review,[GRAB] <plum> (53),false,false,True,True,Yes
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,4,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,4,budget_review,[PUTIN] <plum> (54) <fridge> (103),false,false,True,True,Yes
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,1,candidate,[WALK] <kitchen> (11),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,1,full_graph_precheck,[WALK] <kitchen> (11),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,2,candidate,[OPEN] <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,2,full_graph_precheck,[OPEN] <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,3,candidate,[OPEN] <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,3,full_graph_precheck,[OPEN] <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,4,candidate,[WALK] <kitchencounter> (92),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,4,full_graph_precheck,[WALK] <kitchencounter> (92),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,5,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,5,full_graph_precheck,[GRAB] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,6,candidate,[PUTIN] <plum> (53) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,6,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,7,candidate,[PUTIN] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,7,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,8,candidate,[GRAB] <plum> (54),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,8,full_graph_precheck,[GRAB] <plum> (54),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,9,candidate,[GRAB] <plum> (54),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,9,full_graph_precheck,[GRAB] <plum> (54),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,10,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,10,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,11,candidate,[PUTIN] <plum> (54) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r0,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,0,11,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,1,candidate,[WALK] <kitchen> (11),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,1,full_graph_precheck,[WALK] <kitchen> (11),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,2,candidate,[OPEN] <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,2,full_graph_precheck,[OPEN] <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,3,candidate,[OPEN] <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,3,full_graph_precheck,[OPEN] <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,4,candidate,[WALK] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,4,full_graph_precheck,[WALK] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,5,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,5,full_graph_precheck,[GRAB] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,6,candidate,[PUTIN] <plum> (53) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,6,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,7,candidate,[PUTIN] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,7,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,8,candidate,[WALK] <plum> (54),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,8,full_graph_precheck,[WALK] <plum> (54),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,9,candidate,[GRAB] <plum> (54),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,9,full_graph_precheck,[GRAB] <plum> (54),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,10,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,10,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,11,candidate,[PUTIN] <plum> (54) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,1,11,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,1,candidate,[WALK] <kitchen> (11),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,1,full_graph_precheck,[WALK] <kitchen> (11),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,2,candidate,[OPEN] <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,2,full_graph_precheck,[OPEN] <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,3,candidate,[OPEN] <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,3,full_graph_precheck,[OPEN] <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,4,candidate,[WALK] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,4,full_graph_precheck,[WALK] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,5,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,5,full_graph_precheck,[GRAB] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,6,candidate,[PUTIN] <plum> (53) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,6,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,7,candidate,[PUTIN] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,7,full_graph_precheck,[PUTIN] <plum> (53) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,8,candidate,[WALK] <plum> (54),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,8,full_graph_precheck,[WALK] <plum> (54),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,9,candidate,[GRAB] <plum> (54),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,9,full_graph_precheck,[GRAB] <plum> (54),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,10,candidate,[PUTIN] <plum> (54) <fridge> (103),false,false,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,10,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),false,false,,False,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,11,candidate,[PUTIN] <plum> (54) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C5_full_graph,2,11,full_graph_precheck,[PUTIN] <plum> (54) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,1,candidate,[WALK] <kitchencounter> (92),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,1,full_graph_precheck,[WALK] <kitchencounter> (92),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,2,candidate,[GRAB] <plum> (53),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,2,full_graph_precheck,[GRAB] <plum> (53),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,3,candidate,[WALK] <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,3,full_graph_precheck,[WALK] <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,4,candidate,[PUT] <plum> (53) <fridge> (103),true,true,,,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,0,4,full_graph_precheck,[PUT] <plum> (53) <fridge> (103),true,true,,True,
placement_task_test_task65_C5_full_graph_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C5_full_graph,1,1,candidate,[WALK] <kitchencounter> (92),true,true,,,
